"custId","predRevenue"
55858,0
55860,4.17341632474296
55861,0
55862,0
55863,0
55864,0
55865,0
55866,0
55870,0
55871,0
55873,0
55875,0
55876,0
55879,0
55881,0
55882,0
55883,0
55885,0
55888,0
55891,0
55892,0
55894,0
55896,0
55897,5.05485225589758
55900,0
55902,0
55903,0
55905,0
55908,0
55909,0
55912,0
55915,0
55919,0
55920,0
55925,0
55930,0
55932,0
55933,0
55935,0
55936,0
55938,0
55943,0
55944,0
55945,0
55947,0
55949,0
55950,0
55952,0
55953,0
55957,0
55958,0
55959,5.07338199812699
55967,0
55968,0
55970,0
55971,0
55975,0
55981,0
55982,0
55983,0
55985,0
55987,0
55990,0
55991,0
55992,0
55994,0
55995,0
55996,0
55997,0
55999,0
56001,0
56004,0
56007,0
56009,0
56010,0
56012,0
56014,0
56016,0
56019,0
56021,0
56023,0
56025,0
56026,0
56027,0
56028,4.2446021076761
56029,0
56032,0
56033,0
56034,0
56035,0
56039,0
56042,0
56043,0
56045,0
56046,0
56051,0
56053,0
56055,0
56056,0
56060,0
56061,0
56063,4.32727841179586
56066,0
56073,0
56076,0
56077,0
56078,0
56081,0
56082,0
56085,0
56087,0
56088,0
56089,0
56092,0
56094,0
56095,0
56096,0
56097,0
56100,0
56101,0
56102,0
56104,0
56107,0
56114,0
56115,0
56117,0
56118,0
56120,0
56121,0
56123,0
56125,0
56127,0
56129,0
56133,0
56134,0
56138,0
56140,0
56142,0
56144,0
56145,0
56147,0
56148,0
56149,0
56151,0
56152,0
56153,0
56157,0
56162,0
56164,0
56165,0
56168,0
56171,0
56172,0
56175,0
56178,0
56180,0
56184,0
56187,0
56193,0
56194,0
56198,0
56202,0
56204,0
56205,0
56206,0
56207,0
56211,0
56214,0
56215,0
56217,0
56218,5.12590498386277
56222,0
56224,0
56226,4.22466575123721
56227,0
56230,0
56232,0
56238,0
56242,0
56245,0
56251,0
56252,0
56253,0
56255,0
56256,0
56257,0
56260,0
56264,0
56267,0
56269,0
56270,0
56272,0
56274,0
56275,0
56278,0
56281,0
56282,0
56285,0
56288,0
56289,0
56294,0
56295,0
56297,4.52858389604103
56299,0
56302,0
56303,0
56305,0
56306,0
56308,0
56309,0
56310,0
56312,4.90055221086365
56313,0
56314,0
56315,0
56316,3.5701237246626
56318,0
56321,0
56324,0
56325,0
56326,0
56328,0
56329,0
56330,0
56332,0
56333,0
56334,5.92354450120715
56335,0
56336,0
56338,0
56340,0
56344,0
56345,0
56348,0
56349,5.55832390267095
56350,0
56351,0
56353,0
56354,0
56355,0
56357,0
56358,0
56361,0
56363,0
56367,0
56368,0
56369,0
56372,0
56373,0
56374,0
56375,0
56379,0
56380,0
56387,0
56389,0
56391,0
56392,0
56393,0
56396,0
56397,0
56398,0
56399,4.79394930466721
56400,0
56403,4.32750287508951
56406,0
56409,0
56410,0
56411,0
56412,0
56413,0
56417,0
56418,0
56419,0
56421,5.06256062952126
56422,0
56424,0
56425,0
56429,0
56430,0
56431,0
56436,0
56438,0
56439,0
56440,0
56444,5.16959114554081
56445,0
56446,0
56448,0
56450,0
56451,0
56452,0
56456,0
56457,0
56458,4.29500405765066
56459,0
56461,0
56465,0
56466,0
56467,0
56468,0
56470,0
56472,0
56473,0
56474,0
56476,0
56477,0
56478,0
56482,4.83053753207441
56484,0
56489,0
56490,0
56495,0
56496,0
56497,0
56499,0
56501,0
56502,0
56505,0
56506,0
56508,0
56510,0
56512,0
56514,4.30296396004792
56515,0
56517,0
56518,4.67607340274738
56521,0
56524,4.71427687771227
56529,0
56531,0
56534,0
56538,0
56540,0
56542,0
56543,0
56547,0
56549,0
56550,0
56551,0
56552,0
56554,0
56556,0
56557,0
56558,0
56559,0
56560,0
56561,0
56564,0
56565,0
56566,0
56575,0
56576,0
56577,0
56578,0
56579,0
56580,0
56581,0
56582,0
56583,0
56586,0
56589,0
56595,0
56598,6.12831379413307
56599,4.79750851536523
56603,0
56606,0
56607,0
56608,0
56609,0
56611,0
56614,0
56615,0
56616,0
56617,0
56620,0
56621,0
56622,4.99610314968954
56625,0
56626,0
56628,0
56629,0
56631,0
56633,0
56637,0
56639,0
56642,0
56643,0
56644,0
56647,0
56649,0
56655,0
56656,0
56658,0
56659,0
56662,0
56665,0
56666,0
56667,0
56670,0
56672,0
56674,0
56677,0
56680,0
56682,0
56684,0
56687,0
56693,0
56694,0
56695,0
56702,0
56703,0
56704,0
56705,3.11530738757799
56706,0
56707,0
56708,0
56709,0
56710,0
56711,0
56713,0
56714,0
56716,0
56723,0
56724,0
56725,0
56727,0
56730,0
56732,0
56733,3.95973828077925
56735,0
56736,0
56738,0
56742,0
56744,4.83785451435592
56746,0
56747,0
56749,0
56750,0
56751,0
56752,0
56755,0
56757,0
56759,0
56761,0
56762,0
56764,0
56765,0
56766,0
56771,0
56773,0
56775,4.0664619202424
56777,0
56780,0
56782,0
56784,4.9961776162509
56789,0
56790,0
56794,0
56795,0
56796,0
56800,0
56804,0
56808,5.13710011246218
56810,0
56812,0
56814,0
56815,0
56818,0
56820,0
56822,0
56823,0
56825,0
56826,0
56828,0
56829,0
56830,0
56833,0
56835,0
56838,0
56840,0
56845,0
56846,0
56847,0
56849,0
56853,0
56855,0
56856,0
56858,0
56860,0
56861,0
56864,0
56866,0
56869,0
56870,0
56872,0
56873,0
56874,0
56875,0
56879,0
56880,0
56881,0
56883,0
56885,0
56888,0
56889,0
56892,0
56894,0
56895,0
56896,0
56899,0
56903,0
56905,0
56906,0
56908,0
56913,0
56914,0
56915,4.77725269365412
56917,0
56919,0
56921,4.96701521124782
56922,0
56924,0
56925,0
56927,0
56929,0
56931,0
56933,0
56944,0
56946,0
56948,0
56949,0
56950,0
56953,4.87938561546586
56960,0
56961,0
56963,0
56965,0
56966,0
56969,0
56971,0
56974,0
56979,0
56982,0
56983,0
56985,0
56986,0
56987,0
56990,0
56991,0
56997,0
56998,0
57001,0
57003,0
57008,0
57011,0
57012,0
57013,0
57014,0
57015,0
57017,4.77832332905357
57019,0
57020,0
57022,0
57023,0
57025,0
57027,0
57028,0
57031,0
57032,0
57034,0
57036,0
57037,0
57044,0
57045,0
57048,0
57053,0
57054,0
57056,0
57057,0
57058,0
57059,0
57060,0
57066,0
57067,5.02973035638583
57068,0
57070,0
57073,0
57074,0
57076,0
57078,0
57080,0
57082,0
57086,0
57088,0
57089,0
57095,0
57097,0
57099,0
57100,5.40586965752484
57102,0
57104,0
57105,0
57112,0
57114,0
57115,0
57116,0
57120,0
57123,0
57124,0
57126,0
57127,0
57132,0
57137,0
57138,0
57139,0
57141,0
57143,0
57144,0
57145,0
57146,0
57148,0
57152,0
57153,0
57155,0
57156,0
57158,0
57159,0
57160,0
57161,0
57163,0
57164,0
57167,0
57169,0
57170,0
57175,0
57176,0
57177,0
57180,0
57181,0
57185,0
57186,0
57194,0
57196,0
57198,4.6381570718364
57200,0
57201,0
57202,0
57205,3.74407662452442
57206,0
57208,0
57213,0
57215,0
57216,0
57219,0
57220,0
57221,0
57226,0
57227,0
57229,0
57230,0
57232,0
57236,0
57237,0
57238,0
57247,0
57248,0
57249,0
57251,0
57252,0
57254,0
57255,0
57257,0
57258,0
57260,0
57261,0
57262,0
57263,0
57264,0
57265,0
57272,4.28870761373588
57275,5.65220534769479
57279,0
57280,0
57282,0
57286,0
57289,0
57290,0
57292,0
57293,0
57297,0
57300,0
57303,0
57306,0
57309,0
57311,0
57313,0
57315,0
57320,0
57321,0
57324,0
57325,0
57327,0
57329,0
57331,0
57332,0
57333,0
57334,0
57337,5.43023111696392
57338,0
57341,0
57343,0
57344,6.01356257922018
57345,0
57347,0
57348,0
57351,3.88663693786271
57354,0
57356,0
57357,0
57358,0
57359,0
57362,0
57363,0
57367,0
57368,0
57369,0
57370,0
57374,0
57375,0
57378,0
57379,0
57382,0
57383,0
57384,0
57385,5.10960570539253
57387,0
57391,0
57394,0
57396,0
57397,0
57398,0
57400,0
57401,0
57402,0
57403,0
57404,0
57407,0
57409,0
57412,0
57415,0
57416,4.74011880648866
57417,0
57419,0
57420,0
57422,0
57423,0
57425,0
57427,0
57428,0
57430,0
57432,0
57433,0
57434,0
57436,0
57438,0
57440,4.20877753683813
57441,0
57442,0
57443,4.83109093874244
57444,0
57447,0
57448,0
57449,0
57451,0
57452,0
57453,0
57457,0
57461,0
57462,0
57465,0
57467,4.83552767933797
57468,0
57470,0
57471,0
57474,0
57475,0
57476,0
57477,0
57479,4.69404866495537
57481,0
57482,0
57484,0
57486,0
57487,0
57488,0
57489,0
57490,0
57492,0
57494,0
57496,0
57497,0
57499,0
57502,0
57503,0
57505,0
57508,0
57509,0
57510,0
57511,0
57514,0
57515,0
57519,0
57520,0
57521,0
57523,0
57524,0
57526,0
57528,0
57529,0
57530,0
57532,0
57533,0
57534,0
57540,0
57542,3.7959252906711
57547,0
57548,0
57549,0
57550,0
57551,0
57553,0
57556,0
57557,0
57559,0
57560,0
57562,0
57564,0
57567,0
57568,0
57569,0
57574,0
57575,0
57576,0
57577,0
57578,0
57580,0
57581,0
57583,0
57584,0
57586,0
57588,0
57590,0
57591,0
57592,0
57595,0
57597,0
57598,0
57599,0
57604,0
57605,0
57610,4.57802512788701
57611,0
57613,0
57614,0
57615,0
57616,0
57618,0
57622,0
57626,0
57629,0
57636,0
57637,0
57638,0
57639,0
57644,0
57646,0
57648,0
57649,0
57651,0
57652,0
57654,0
57655,0
57656,0
57657,0
57658,0
57659,0
57662,0
57663,0
57664,0
57666,0
57668,0
57670,0
57671,0
57673,0
57674,0
57676,0
57681,0
57683,0
57684,0
57689,0
57690,0
57691,0
57694,0
57695,0
57697,0
57701,0
57709,4.16497294083505
57717,0
57719,0
57722,0
57724,0
57725,0
57732,0
57734,4.40360980517973
57735,0
57737,0
57738,0
57740,0
57741,0
57742,0
57743,0
57746,0
57747,0
57749,0
57750,0
57752,0
57755,0
57759,0
57761,0
57762,0
57764,0
57765,0
57767,0
57768,0
57769,4.28180519363146
57770,0
57774,0
57775,0
57776,0
57777,0
57778,0
57779,0
57780,0
57782,0
57783,0
57784,0
57787,0
57788,0
57790,0
57800,0
57805,0
57806,0
57811,0
57812,0
57813,0
57814,0
57820,0
57822,0
57823,0
57826,0
57829,0
57832,0
57836,5.07569709913035
57839,0
57842,0
57843,0
57845,0
57847,0
57848,0
57852,0
57854,0
57855,0
57858,0
57859,0
57860,0
57861,0
57862,0
57865,5.01976359490702
57868,0
57870,0
57871,4.50021894129759
57876,0
57877,0
57881,0
57883,0
57884,0
57888,0
57891,0
57892,0
57894,0
57897,0
57898,5.54739000152414
57901,0
57903,0
57904,0
57909,0
57910,0
57911,0
57913,0
57915,0
57917,0
57923,0
57929,0
57930,0
57932,0
57933,0
57938,0
57939,0
57941,0
57942,0
57946,0
57948,0
57949,0
57950,0
57952,0
57953,0
57955,0
57956,0
57957,0
57958,0
57959,0
57964,0
57966,0
57968,0
57970,0
57971,0
57972,0
57974,0
57975,0
57976,0
57977,0
57982,0
57983,0
57984,0
57986,0
57987,0
57988,0
57989,0
57992,0
57994,0
57997,0
58003,0
58004,0
58005,0
58006,0
58007,0
58009,4.02931609707176
58010,0
58013,0
58015,0
58017,4.68523143979724
58018,0
58020,0
58021,0
58028,0
58029,0
58030,0
58031,0
58032,0
58033,0
58034,0
58035,0
58038,0
58039,0
58041,0
58042,0
58043,0
58045,0
58046,0
58047,0
58053,4.78040388064463
58055,0
58056,0
58057,0
58058,0
58062,0
58063,0
58065,0
58067,0
58069,0
58070,0
58071,0
58072,0
58073,0
58074,0
58078,0
58081,0
58084,0
58085,0
58090,4.23203283955123
58091,0
58093,0
58095,0
58097,0
58100,0
58101,0
58103,0
58104,0
58112,0
58113,0
58114,0
58117,0
58120,0
58121,0
58123,0
58124,0
58130,0
58131,0
58134,0
58135,4.99068266992552
58140,0
58141,0
58142,0
58145,0
58149,0
58150,0
58151,0
58152,0
58154,0
58155,0
58157,0
58159,0
58163,0
58168,0
58170,0
58173,0
58177,0
58179,0
58180,7.61292267351312
58181,0
58183,0
58185,0
58186,0
58188,0
58189,0
58194,0
58198,0
58202,0
58203,0
58204,0
58205,0
58208,0
58210,0
58214,0
58215,4.22163760736458
58218,0
58226,0
58231,0
58232,0
58233,0
58234,0
58235,0
58236,0
58239,0
58243,0
58245,0
58248,0
58249,0
58250,0
58251,0
58252,0
58253,0
58254,0
58256,0
58257,0
58261,0
58263,0
58265,0
58267,0
58268,4.74985080050803
58269,0
58270,0
58271,0
58272,0
58273,0
58274,4.43675145538834
58275,0
58276,0
58277,0
58281,0
58283,0
58284,0
58286,0
58287,0
58289,0
58294,0
58296,0
58298,0
58301,0
58303,0
58307,0
58311,0
58312,0
58313,0
58314,0
58316,0
58326,0
58328,0
58329,0
58332,0
58333,0
58335,0
58340,0
58345,0
58346,0
58347,0
58351,0
58353,0
58355,0
58358,0
58359,0
58361,0
58363,0
58364,0
58365,0
58367,0
58368,0
58371,0
58372,0
58373,0
58375,0
58378,0
58379,0
58382,0
58384,0
58385,0
58387,0
58388,0
58389,0
58393,0
58394,0
58396,0
58398,0
58404,0
58406,0
58414,0
58417,0
58419,0
58421,0
58422,0
58423,0
58425,0
58426,0
58427,0
58432,0
58433,0
58434,0
58436,0
58438,0
58439,0
58441,0
58443,0
58445,0
58447,0
58449,0
58450,0
58452,0
58454,0
58457,0
58458,0
58459,0
58460,4.95712769351768
58461,0
58463,0
58464,0
58466,0
58470,0
58473,3.7597471085179
58475,0
58479,0
58480,0
58483,0
58484,0
58486,0
58487,0
58488,0
58489,0
58492,0
58494,0
58496,0
58501,0
58503,0
58504,0
58507,0
58508,0
58509,0
58512,0
58513,0
58518,0
58519,0
58520,0
58522,0
58523,0
58524,0
58528,0
58529,0
58531,0
58532,0
58534,0
58539,0
58541,0
58543,0
58544,0
58546,4.9109478397369
58547,0
58552,0
58554,0
58556,0
58557,0
58558,5.39622450357037
58560,0
58562,0
58563,0
58564,0
58567,0
58572,0
58573,0
58574,0
58576,0
58579,0
58581,0
58582,0
58585,0
58587,0
58588,0
58590,0
58592,0
58595,0
58598,5.4742742444249
58602,0
58604,0
58605,0
58606,0
58608,0
58613,0
58614,0
58616,0
58618,0
58619,0
58620,0
58621,0
58624,0
58628,0
58630,0
58631,0
58632,0
58636,0
58638,0
58639,0
58640,0
58642,0
58644,0
58646,0
58647,4.5460711062786
58648,0
58650,0
58651,0
58652,0
58658,0
58661,0
58662,0
58663,4.63214463582628
58664,4.86167036442354
58667,0
58672,0
58673,0
58678,0
58679,0
58680,0
58682,0
58684,0
58685,0
58686,0
58687,0
58688,0
58690,2.74013029665122
58696,0
58697,0
58699,0
58702,0
58704,0
58707,0
58708,0
58709,0
58712,0
58719,0
58720,0
58721,0
58723,0
58725,0
58726,0
58729,0
58730,0
58734,0
58737,0
58738,0
58741,0
58745,0
58747,4.70185644461747
58749,0
58750,0
58751,0
58752,0
58754,0
58759,0
58760,0
58763,0
58764,0
58766,4.59421104474206
58767,0
58768,0
58770,0
58771,0
58777,0
58782,0
58788,0
58792,0
58794,0
58798,0
58800,0
58801,0
58805,0
58807,0
58808,4.18038245347816
58809,0
58811,0
58812,0
58813,0
58814,0
58819,0
58821,0
58823,0
58824,0
58825,0
58826,0
58829,4.41545640141259
58831,0
58832,0
58834,0
58835,0
58836,0
58838,0
58839,0
58843,0
58844,0
58845,0
58846,0
58849,0
58851,0
58853,0
58854,0
58855,0
58856,0
58857,4.80584318118869
58859,0
58862,0
58864,4.19137566200548
58866,3.77104357883775
58867,0
58869,4.56479327698922
58872,0
58873,0
58874,4.67765394306127
58875,0
58880,0
58881,0
58885,0
58886,0
58887,0
58888,0
58894,0
58897,0
58898,0
58901,0
58903,0
58904,4.9273827546165
58910,0
58912,0
58914,0
58915,0
58918,0
58922,0
58924,0
58925,0
58926,0
58927,0
58928,0
58929,0
58931,0
58932,0
58935,0
58939,0
58940,0
58941,0
58944,0
58945,0
58946,0
58947,0
58952,0
58953,0
58955,0
58956,0
58958,0
58961,0
58964,0
58966,0
58967,4.2350073107872
58969,0
58970,0
58971,0
58972,0
58975,0
58977,0
58978,0
58980,0
58981,0
58984,0
58988,0
58991,0
58993,0
58994,0
58996,0
59000,0
59002,0
59003,0
59004,0
59006,0
59011,0
59012,0
59013,0
59015,0
59016,0
59019,0
59020,0
59022,0
59023,0
59025,0
59027,0
59028,0
59031,0
59033,0
59034,0
59035,0
59039,0
59041,0
59044,0
59046,5.09799902671702
59047,0
59048,0
59050,0
59055,0
59058,5.45440472982865
59062,0
59063,0
59065,0
59066,0
59071,0
59073,0
59074,3.68239875040211
59075,0
59076,0
59077,0
59078,0
59079,0
59080,0
59081,0
59082,0
59084,0
59087,0
59092,0
59094,0
59098,0
59099,0
59100,0
59106,0
59107,0
59108,4.74349912252308
59109,0
59110,0
59111,0
59112,0
59114,0
59118,0
59120,0
59121,0
59126,0
59127,0
59128,0
59132,0
59134,0
59135,0
59136,0
59137,0
59138,0
59140,0
59142,0
59149,0
59150,0
59153,0
59155,0
59164,0
59167,0
59171,0
59173,0
59174,0
59175,0
59177,0
59178,0
59180,0
59184,0
59185,0
59186,0
59187,0
59189,0
59190,0
59193,0
59194,0
59195,0
59199,0
59200,0
59201,0
59203,0
59205,0
59206,0
59208,0
59209,0
59210,0
59213,0
59214,0
59215,0
59217,0
59218,0
59223,0
59228,0
59230,0
59231,0
59235,0
59238,0
59240,0
59241,0
59245,0
59246,0
59248,0
59250,0
59255,0
59256,0
59258,0
59259,0
59260,0
59266,0
59270,0
59271,0
59272,0
59274,0
59275,0
59276,0
59280,0
59284,4.85928230052268
59285,0
59287,0
59290,0
59293,0
59294,0
59296,0
59299,0
59301,0
59302,0
59303,0
59304,0
59305,0
59307,0
59308,0
59309,0
59311,0
59313,0
59314,0
59315,0
59316,0
59318,0
59319,0
59322,0
59328,0
59329,0
59333,0
59336,0
59337,0
59341,0
59342,0
59345,0
59347,0
59348,0
59349,4.66995740965164
59352,0
59357,0
59358,0
59360,0
59362,0
59365,0
59367,0
59368,0
59369,4.69721431502894
59371,0
59372,0
59374,0
59375,0
59376,0
59377,0
59378,0
59381,0
59382,0
59383,0
59385,0
59386,0
59388,0
59389,0
59391,0
59392,0
59394,0
59395,0
59396,0
59404,0
59405,0
59408,0
59411,0
59413,0
59414,0
59418,0
59423,0
59427,0
59428,0
59429,0
59432,0
59435,0
59437,0
59438,0
59442,0
59443,0
59445,0
59446,0
59449,0
59450,0
59452,0
59453,0
59456,0
59457,0
59459,0
59461,0
59463,0
59469,0
59471,0
59476,0
59477,0
59479,0
59480,0
59482,0
59483,0
59484,0
59486,0
59487,0
59488,0
59490,0
59491,0
59492,0
59495,0
59496,0
59498,0
59499,0
59501,7.4321565318846
59505,0
59508,0
59509,0
59510,0
59511,0
59512,0
59513,0
59514,0
59518,0
59520,0
59522,3.96213556932317
59523,0
59524,0
59530,0
59531,0
59533,0
59538,0
59539,4.70420485080471
59541,0
59543,0
59544,0
59545,0
59546,0
59547,0
59549,0
59552,0
59553,0
59555,3.24561867434505
59558,0
59559,0
59560,0
59561,0
59562,0
59566,0
59567,0
59568,0
59578,0
59579,0
59581,0
59585,0
59586,0
59589,0
59590,0
59593,0
59594,0
59597,0
59600,0
59602,0
59603,0
59608,0
59609,0
59610,0
59611,0
59612,0
59614,0
59615,0
59616,0
59617,0
59618,0
59620,0
59622,0
59623,0
59627,0
59629,0
59630,0
59640,0
59642,0
59643,0
59648,0
59650,0
59651,0
59653,0
59654,5.66739880869761
59656,0
59657,0
59660,0
59661,0
59662,0
59666,0
59668,0
59671,0
59673,0
59674,0
59676,0
59678,0
59680,0
59681,0
59682,0
59683,0
59684,0
59686,0
59690,0
59692,0
59693,0
59695,0
59696,0
59698,0
59699,0
59700,5.26820913644816
59705,0
59707,0
59712,0
59713,0
59714,0
59716,0
59717,0
59719,0
59721,0
59722,0
59725,4.95850942393096
59727,0
59728,0
59731,0
59732,0
59735,0
59737,0
59739,0
59740,0
59742,0
59743,0
59745,0
59747,0
59750,0
59752,0
59758,0
59760,0
59762,0
59764,0
59765,0
59767,0
59769,0
59771,0
59773,0
59775,0
59779,5.26225135936779
59780,0
59781,0
59782,0
59784,0
59785,4.11285239043532
59786,0
59788,0
59789,0
59791,0
59792,0
59796,3.89739414421634
59797,0
59798,0
59800,0
59804,0
59806,0
59807,0
59813,0
59814,0
59815,0
59816,0
59818,0
59819,0
59820,0
59821,0
59824,0
59825,0
59826,0
59828,0
59831,0
59832,0
59837,0
59838,0
59839,0
59841,0
59843,0
59846,0
59849,0
59850,0
59854,0
59855,0
59857,0
59859,0
59861,0
59862,0
59864,0
59866,0
59867,0
59869,0
59872,0
59873,4.95108800865511
59874,0
59876,0
59880,0
59883,0
59887,0
59891,0
59892,0
59893,0
59894,0
59898,0
59902,0
59903,0
59907,0
59908,0
59911,0
59912,0
59913,0
59914,0
59916,0
59921,0
59924,0
59925,0
59926,0
59927,0
59928,0
59930,0
59932,0
59933,0
59936,0
59938,0
59939,0
59940,0
59945,0
59949,5.0162430051529
59950,0
59956,0
59958,0
59959,0
59961,0
59962,0
59964,0
59965,0
59966,0
59967,0
59968,0
59970,0
59971,0
59972,0
59973,0
59977,0
59980,0
59987,0
59988,0
59990,0
59992,0
59995,0
60000,0
60002,0
60004,3.94501836559336
60005,0
60009,0
60011,0
60012,0
60015,0
60017,0
60020,0
60022,0
60023,0
60029,0
60030,4.9764958627368
60031,0
60032,0
60035,0
60037,0
60039,0
60042,0
60044,0
60045,0
60049,0
60051,0
60054,0
60058,0
60059,0
60060,0
60064,0
60065,0
60066,0
60068,0
60072,0
60073,0
60075,0
60077,0
60078,0
60079,0
60083,0
60084,0
60085,0
60087,0
60094,0
60096,0
60097,0
60101,0
60102,0
60104,0
60105,0
60111,0
60112,0
60114,0
60115,0
60116,0
60117,0
60118,0
60119,0
60123,0
60124,0
60125,0
60129,0
60130,0
60133,0
60137,5.59981837799264
60138,0
60143,0
60145,0
60146,0
60148,0
60149,0
60150,0
60152,4.75194689655093
60154,0
60155,0
60157,0
60158,0
60159,0
60160,0
60161,0
60162,0
60163,0
60166,0
60167,0
60168,0
60169,0
60170,0
60171,0
60172,0
60173,0
60175,0
60177,6.59851249432599
60178,0
60179,0
60180,0
60183,0
60184,0
60188,0
60190,0
60193,0
60196,0
60199,0
60200,0
60201,0
60202,0
60203,0
60204,0
60208,0
60213,0
60214,0
60215,0
60216,0
60218,0
60219,0
60220,0
60223,0
60224,0
60225,0
60229,0
60232,0
60233,4.56109497652523
60234,0
60238,0
60241,0
60242,0
60244,0
60245,0
60246,0
60251,0
60252,0
60253,0
60255,0
60258,0
60260,0
60261,0
60262,5.055515374015
60265,6.1570664910571
60266,0
60268,0
60270,0
60274,0
60277,0
60279,0
60282,0
60283,4.69416489672188
60284,0
60286,0
60288,0
60291,0
60292,0
60296,4.37892416380235
60298,0
60300,0
60301,0
60302,0
60303,0
60305,0
60311,0
60319,4.5914920427333
60323,0
60324,0
60328,0
60329,0
60330,0
60331,0
60333,0
60335,0
60339,0
60342,0
60345,0
60346,0
60351,0
60354,0
60355,4.28554421865372
60356,0
60359,0
60365,5.67446757825447
60367,0
60368,0
60370,0
60372,0
60373,0
60374,4.82184612184883
60378,0
60380,0
60381,0
60383,0
60385,0
60387,0
60388,0
60390,0
60392,0
60394,4.20371325330784
60395,0
60396,0
60397,0
60401,0
60404,0
60407,0
60410,0
60412,0
60413,4.72472713173579
60414,0
60415,0
60417,0
60419,0
60422,0
60424,0
60425,0
60426,0
60428,0
60430,0
60432,0
60433,0
60434,5.41509761052403
60436,5.18206115732283
60440,0
60441,0
60442,0
60443,0
60445,0
60446,0
60447,0
60448,0
60454,0
60455,0
60457,0
60461,0
60462,0
60463,0
60465,0
60466,0
60468,0
60469,0
60471,0
60474,0
60475,0
60478,0
60479,0
60481,0
60482,0
60483,0
60486,0
60488,0
60490,0
60491,0
60492,0
60493,0
60497,0
60498,0
60499,0
60501,4.59515924114651
60502,0
60503,4.79993154517661
60508,0
60510,0
60512,0
60514,0
60516,0
60520,0
60521,0
60522,0
60525,0
60528,4.4603845694988
60530,0
60532,0
60534,0
60535,0
60536,0
60537,0
60538,0
60539,0
60543,0
60549,4.9015565309086
60550,0
60552,0
60553,0
60557,0
60558,0
60560,3.73582960280567
60561,0
60562,0
60564,0
60566,0
60567,0
60570,0
60571,0
60574,0
60575,4.76729316236818
60577,0
60578,0
60579,0
60580,0
60581,0
60583,0
60586,0
60587,0
60590,0
60591,0
60593,0
60596,0
60597,5.4194810083287
60599,0
60607,0
60609,0
60610,0
60612,0
60614,0
60616,0
60618,0
60619,0
60621,0
60624,0
60626,0
60627,0
60629,0
60633,0
60634,0
60635,0
60637,0
60638,0
60639,0
60640,0
60642,0
60643,0
60646,0
60648,4.72025642197897
60651,0
60652,0
60653,4.91415860270893
60659,0
60660,0
60662,0
60663,0
60668,0
60675,0
60677,0
60681,0
60686,0
60689,0
60690,0
60691,0
60692,0
60693,0
60695,0
60700,0
60701,0
60702,0
60706,0
60708,0
60709,0
60711,0
60714,0
60721,4.86871572317936
60726,0
60731,0
60734,0
60735,0
60736,0
60739,0
60740,4.12463084758946
60742,0
60743,0
60745,0
60750,0
60752,0
60754,0
60755,0
60756,0
60757,0
60758,4.32890543276459
60762,0
60763,0
60764,0
60769,0
60771,0
60773,0
60774,0
60776,0
60780,0
60782,0
60784,0
60786,0
60787,4.39446787162046
60789,0
60791,0
60792,0
60793,0
60795,0
60796,0
60799,0
60803,0
60806,0
60808,0
60810,0
60813,0
60814,0
60816,0
60817,0
60819,0
60820,0
60822,0
60823,0
60825,0
60827,0
60828,0
60830,0
60832,0
60835,0
60836,0
60837,0
60839,0
60842,0
60843,0
60846,0
60847,0
60851,0
60852,0
60853,4.85098097000808
60854,0
60855,0
60856,0
60858,0
60860,0
60863,0
60864,0
60867,0
60868,0
60869,0
60874,4.6651524300078
60875,0
60877,0
60878,0
60879,0
60881,0
60883,0
60884,0
60886,0
60891,0
60894,0
60895,0
60898,0
60900,0
60902,0
60904,0
60905,0
60906,3.65282958791033
60907,4.76192769810035
60913,0
60917,0
60918,0
60919,0
60920,0
60923,0
60928,0
60929,0
60930,0
60931,0
60936,0
60937,0
60938,0
60939,0
60941,0
60944,0
60945,0
60946,0
60947,0
60951,0
60953,0
60954,0
60958,0
60961,0
60962,0
60963,0
60964,0
60965,0
60967,5.72766985803221
60969,0
60970,4.00314324713162
60971,0
60972,0
60973,0
60974,0
60975,5.16203166665117
60980,0
60982,0
60983,0
60987,0
60990,0
60992,0
60993,0
60997,0
60999,0
61001,0
61004,0
61005,0
61006,0
61007,0
61008,0
61009,0
61014,0
61016,0
61018,0
61020,0
61023,0
61024,0
61026,0
61029,0
61032,5.07350716687841
61033,0
61038,0
61042,0
61044,0
61045,0
61046,4.68958455692668
61048,0
61049,0
61051,0
61052,0
61053,0
61055,0
61060,4.86242479171181
61063,0
61064,0
61065,0
61066,0
61070,0
61075,0
61077,0
61078,0
61079,0
61083,0
61084,0
61086,0
61090,0
61092,0
61093,0
61097,0
61101,0
61103,0
61105,0
61107,0
61110,0
61111,0
61116,0
61118,0
61120,0
61122,0
61124,0
61126,0
61128,4.39731519606646
61130,0
61131,0
61134,0
61135,0
61137,0
61138,0
61139,0
61140,0
61144,0
61145,0
61146,0
61148,0
61150,0
61151,0
61152,4.77472978933596
61153,5.70786750969826
61157,0
61159,0
61161,0
61163,0
61164,0
61165,0
61166,0
61167,0
61168,0
61169,0
61174,3.89846746724611
61175,0
61176,0
61177,0
61178,0
61179,0
61180,0
61181,0
61182,0
61183,0
61184,4.71324251209929
61186,0
61189,0
61190,0
61196,0
61197,0
61199,0
61201,0
61202,0
61203,0
61206,0
61207,0
61208,0
61209,0
61212,0
61218,0
61220,0
61222,0
61223,0
